"customer_id","customer_name","address_line_1","city","state_province","postal_code","order_id","order_date","customer_id","order_id","product_id","quantity","product_id","product_name","product_price","total_amount","order_year_month","order_month"
251,Jock Forryan,"00 Bashford Alley",Cape Coral,FL ,"33915",5590,2019-03-17,251,5590,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2019-03",March 
183,Belicia Poytres,"2 Village Green Junction",Gilbert,AZ ,"85297",5591,2019-12-21,183,5591,112,9,112,White print/copy paper,$4.99,$44.91,"2019-12",December 
146,Carmina Filkov,"3 Rieder Avenue",Santa Fe,NM ,"87592",5592,2019-04-26,146,5592,112,1,112,White print/copy paper,$4.99,$4.99,"2019-04",April 
248,Maureen Bleddon,"967 Carberry Center",Nashville,TN ,"37240",5593,2019-12-18,248,5593,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-12",December 
155,Wendi Jakubski,"37 Mosinee Way",Chicago,IL ,"60636",5594,2019-08-16,155,5594,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-08",August  
308,Ortensia Heardman,"61669 Columbus Junction",El Paso,TX ,"88553",5595,2019-10-29,308,5595,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-10",October 
117,Wally Teers,"72785 Fieldstone Hill",New York City,NY ,"10155",5596,2019-09-13,117,5596,112,4,112,White print/copy paper,$4.99,$19.96,"2019-09",September
300,Georgia Hulk,"7 Dakota Terrace",Roanoke,VA ,"24048",5597,2019-10-30,300,5597,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-10",October 
184,Marley Eates,"0 Sutteridge Parkway",New Orleans,LA ,"70149",5598,2019-08-29,184,5598,112,7,112,White print/copy paper,$4.99,$34.93,"2019-08",August  
311,Ardella Lynagh,"5092 Summer Ridge Court",Tulsa,OK ,"74116",5599,2019-11-18,311,5599,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-11",November 
40,Ramona Fanshawe,"1 Arkansas Trail",Richmond,VA ,"23228",5600,2019-07-25,40,5600,112,9,112,White print/copy paper,$4.99,$44.91,"2019-07",July 
7,Stu Francomb,"5 Bayside Alley",Gastonia,NC ,"28055",5601,2019-05-15,7,5601,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-05",May 
196,Ches Phizaclea,"12 Myrtle Court",Charlotte,NC ,"28284",5602,2019-08-14,196,5602,112,5,112,White print/copy paper,$4.99,$24.95,"2019-08",August  
95,Fawn Beauvais,"4549 Garrison Plaza",South Bend,IN ,"46620",5603,2019-03-06,95,5603,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-03",March 
43,Arleta Heynel,"5747 Oakridge Way",Seattle,WA ,"98121",5604,2019-08-08,43,5604,112,7,112,White print/copy paper,$4.99,$34.93,"2019-08",August  
115,Godiva Mees,"89 Warrior Alley",Denver,CO ,"80209",5605,2020-01-12,115,5605,111,2,111,Printer Ink Cartridge,$39.99,$79.98,"2020-01",January 
126,Rosalyn Aymeric,"55 Heath Park",Topeka,KS ,"66699",5606,2019-11-07,126,5606,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-11",November 
54,Gordon Fairnington,"5940 Shopko Center",Las Vegas,NV ,"89130",5607,2019-07-24,54,5607,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-07",July 
378,Cos Heimes,"2 Express Terrace",Sacramento,CA ,"94230",5608,2019-10-06,378,5608,112,5,112,White print/copy paper,$4.99,$24.95,"2019-10",October 
321,Artair De Wolfe,"10586 Duke Road",Washington,DC ,"20535",5609,2019-07-28,321,5609,112,9,112,White print/copy paper,$4.99,$44.91,"2019-07",July 
280,Welbie MacDirmid,"97512 Starling Lane",Brooklyn,NY ,"11215",5610,2019-05-13,280,5610,112,1,112,White print/copy paper,$4.99,$4.99,"2019-05",May 
333,Delphine Allsobrook,"1 Esch Alley",Detroit,MI ,"48267",5611,2019-07-15,333,5611,112,3,112,White print/copy paper,$4.99,$14.97,"2019-07",July 
117,Wally Teers,"72785 Fieldstone Hill",New York City,NY ,"10155",5612,2020-01-12,117,5612,112,9,112,White print/copy paper,$4.99,$44.91,"2020-01",January 
119,Linnie Snazel,"256 Basil Avenue",Lubbock,TX ,"79452",5613,2019-09-22,119,5613,112,1,112,White print/copy paper,$4.99,$4.99,"2019-09",September
201,Cort Paskerful,"769 Buell Drive",Huntsville,AL ,"35810",5614,2020-02-04,201,5614,111,2,111,Printer Ink Cartridge,$39.99,$79.98,"2020-02",February 
203,Leisha Murtimer,"034 Fuller Parkway",Naples,FL ,"33963",5615,2019-11-20,203,5615,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-11",November 
372,Eliot Lampart,"0 Lighthouse Bay Avenue",Atlanta,GA ,"30301",5616,2019-10-18,372,5616,111,3,111,Printer Ink Cartridge,$39.99,$119.97,"2019-10",October 
309,Crysta Cabell,"65932 Corben Alley",New York City,NY ,"10170",5617,2019-12-28,309,5617,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-12",December 
124,Andris Regina,"18 West Circle",Birmingham,AL ,"35244",5618,2019-09-06,124,5618,112,2,112,White print/copy paper,$4.99,$9.98,"2019-09",September
237,Jacklin Pierce,"74 Fairfield Point",White Plains,NY ,"10633",5619,2019-07-18,237,5619,112,6,112,White print/copy paper,$4.99,$29.94,"2019-07",July 
274,Alastair Pinilla,"1 Burning Wood Avenue",Austin,TX ,"78703",5620,2019-08-12,274,5620,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-08",August  
62,Xever Reuven,"3274 David Lane",Colorado Springs,CO ,"80915",5621,2019-11-09,62,5621,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-11",November 
69,Gwennie Shapcott,"2 Straubel Way",Cincinnati,OH ,"45254",5622,2019-09-15,69,5622,112,3,112,White print/copy paper,$4.99,$14.97,"2019-09",September
33,Larisa Lazer,"36 Rockefeller Plaza",Pasadena,CA ,"91125",5623,2019-06-29,33,5623,112,4,112,White print/copy paper,$4.99,$19.96,"2019-06",June 
294,Brittany Mccaull,"7221 Glendale Circle",San Francisco,CA ,"94132",5624,2019-03-04,294,5624,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-03",March 
254,Jorge Brookes,"3 Graedel Plaza",Peoria,IL ,"61614",5625,2019-11-03,254,5625,112,6,112,White print/copy paper,$4.99,$29.94,"2019-11",November 
292,Valene Stapford,"8083 Dottie Junction",Austin,TX ,"78778",5626,2019-11-25,292,5626,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-11",November 
325,Donetta Nanetti,"889 Pleasure Alley",Seattle,WA ,"98158",5627,2019-07-30,325,5627,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-07",July 
283,Jamie Balmann,"2 Ronald Regan Street",White Plains,NY ,"10606",5628,2019-09-15,283,5628,112,8,112,White print/copy paper,$4.99,$39.92,"2019-09",September
303,Symon De Caville,"14 Darwin Lane",Brea,CA ,"92822",5629,2019-06-09,303,5629,112,5,112,White print/copy paper,$4.99,$24.95,"2019-06",June 
394,Lind Brickstock,"93 Westridge Parkway",Salt Lake City,UT ,"84120",5630,2019-11-10,394,5630,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-11",November 
172,Iseabal Griswaite,"234 Hoffman Junction",Annapolis,MD ,"21405",5631,2019-08-16,172,5631,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-08",August  
328,Riane Golsworthy,"1084 Rutledge Pass",Hollywood,FL ,"33028",5632,2019-11-30,328,5632,112,2,112,White print/copy paper,$4.99,$9.98,"2019-11",November 
231,Maren Riccelli,"43 Upham Plaza",North Port,FL ,"34290",5633,2019-04-10,231,5633,112,3,112,White print/copy paper,$4.99,$14.97,"2019-04",April 
234,Liane Bockin,"5722 Sauthoff Court",Jacksonville,FL ,"32215",5634,2019-10-13,234,5634,112,7,112,White print/copy paper,$4.99,$34.93,"2019-10",October 
192,Adiana Veld,"5 Ramsey Avenue",Washington,DC ,"20244",5635,2019-07-13,192,5635,112,7,112,White print/copy paper,$4.99,$34.93,"2019-07",July 
99,Haskell Postan,"9914 Nancy Street",Inglewood,CA ,"90398",5636,2019-03-23,99,5636,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2019-03",March 
201,Cort Paskerful,"769 Buell Drive",Huntsville,AL ,"35810",5637,2019-03-06,201,5637,112,3,112,White print/copy paper,$4.99,$14.97,"2019-03",March 
302,Rolando Quadrio,"64 Fairfield Trail",North Hollywood,CA ,"91606",5638,2020-02-19,302,5638,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2020-02",February 
186,Justin Archdeckne,"02 Anderson Circle",Cambridge,MA ,"02142",5639,2019-12-01,186,5639,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-12",December 
292,Valene Stapford,"8083 Dottie Junction",Austin,TX ,"78778",5640,2019-08-24,292,5640,112,8,112,White print/copy paper,$4.99,$39.92,"2019-08",August  
262,Osbert Leupoldt,"4393 Bunting Hill",Wilmington,NC ,"28405",5641,2019-06-09,262,5641,112,7,112,White print/copy paper,$4.99,$34.93,"2019-06",June 
7,Stu Francomb,"5 Bayside Alley",Gastonia,NC ,"28055",5642,2019-08-09,7,5642,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-08",August  
123,Willabella Prendergast,"8 Hooker Lane",Duluth,MN ,"55805",5643,2019-10-16,123,5643,112,2,112,White print/copy paper,$4.99,$9.98,"2019-10",October 
69,Gwennie Shapcott,"2 Straubel Way",Cincinnati,OH ,"45254",5644,2019-12-10,69,5644,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-12",December 
105,Mal Verty,"78191 Hudson Court",El Paso,TX ,"88558",5645,2019-11-08,105,5645,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-11",November 
206,Del Surgen,"88 Ridge Oak Court",Stockton,CA ,"95210",5646,2020-01-13,206,5646,112,5,112,White print/copy paper,$4.99,$24.95,"2020-01",January 
115,Godiva Mees,"89 Warrior Alley",Denver,CO ,"80209",5647,2019-05-27,115,5647,112,6,112,White print/copy paper,$4.99,$29.94,"2019-05",May 
65,Carry Dugdale,"553 Moose Lane",Norwalk,CT ,"06854",5648,2019-07-23,65,5648,112,7,112,White print/copy paper,$4.99,$34.93,"2019-07",July 
281,Tedda Rake,"69612 Crest Line Way",Shreveport,LA ,"71161",5649,2019-11-24,281,5649,111,3,111,Printer Ink Cartridge,$39.99,$119.97,"2019-11",November 
297,Lucita O'Callaghan,"6 South Drive",San Francisco,CA ,"94142",5650,2019-04-23,297,5650,112,8,112,White print/copy paper,$4.99,$39.92,"2019-04",April 
86,Caryn MacClay,"1900 Wayridge Center",Charlotte,NC ,"28215",5651,2019-06-12,86,5651,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2019-06",June 
319,Arman Chaim,"7363 Ruskin Circle",Washington,DC ,"20456",5652,2019-07-28,319,5652,112,8,112,White print/copy paper,$4.99,$39.92,"2019-07",July 
135,Hermon Cleeton,"7 Karstens Court",Miami,FL ,"33245",5653,2019-06-28,135,5653,112,7,112,White print/copy paper,$4.99,$34.93,"2019-06",June 
194,Bettine Lemery,"73 Bultman Lane",Brooklyn,NY ,"11231",5654,2019-11-07,194,5654,112,2,112,White print/copy paper,$4.99,$9.98,"2019-11",November 
226,Alvira Domanek,"99 Northfield Circle",Woburn,MA ,"01813",5655,2019-03-27,226,5655,112,1,112,White print/copy paper,$4.99,$4.99,"2019-03",March 
349,Xylia Ambroise,"0350 Katie Parkway",Dallas,TX ,"75358",5656,2019-12-19,349,5656,112,9,112,White print/copy paper,$4.99,$44.91,"2019-12",December 
337,Nev Farraway,"93418 Colorado Trail",Naperville,IL ,"60567",5657,2019-03-20,337,5657,111,2,111,Printer Ink Cartridge,$39.99,$79.98,"2019-03",March 
176,Meta Champneys,"1433 Center Parkway",Saint Louis,MO ,"63116",5658,2019-06-05,176,5658,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-06",June 
137,Jackqueline Reeders,"4 Basil Court",Columbus,GA ,"31914",5659,2019-12-08,137,5659,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-12",December 
366,Sly Fochs,"1 Farmco Place",Jamaica,NY ,"11470",5660,2019-04-10,366,5660,112,7,112,White print/copy paper,$4.99,$34.93,"2019-04",April 
396,Granger O'Gready,"02605 Straubel Way",Kalamazoo,MI ,"49048",5661,2019-06-25,396,5661,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-06",June 
384,Wanda Dionisetto,"0056 Kropf Road",Brooklyn,New York ,"11205",5662,2019-08-11,384,5662,112,5,112,White print/copy paper,$4.99,$24.95,"2019-08",August  
62,Xever Reuven,"3274 David Lane",Colorado Springs,CO ,"80915",5663,2019-05-20,62,5663,112,1,112,White print/copy paper,$4.99,$4.99,"2019-05",May 
136,Emelina Padillo,"8895 Gale Circle",Fresno,CA ,"93704",5664,2019-12-01,136,5664,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-12",December 
314,Luelle Bancroft,"9 Shopko Plaza",Salt Lake City,UT ,"84130",5665,2019-05-13,314,5665,112,6,112,White print/copy paper,$4.99,$29.94,"2019-05",May 
315,Riva Nolder,"48 Clove Street",Fort Myers,FL ,"33906",5666,2019-02-22,315,5666,112,8,112,White print/copy paper,$4.99,$39.92,"2019-02",February 
160,Dodi O'Crevy,"81571 Welch Terrace",Winter Haven,FL ,"33884",5667,2019-09-10,160,5667,111,3,111,Printer Ink Cartridge,$39.99,$119.97,"2019-09",September
334,Corbett Grigorkin,"227 Artisan Way",Inglewood,CA ,"90398",5668,2020-01-08,334,5668,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2020-01",January 
139,Egon Humfrey,"33 Merrick Avenue",Oklahoma City,OK ,"73114",5669,2019-10-04,139,5669,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2019-10",October 
298,Doe O'Teague,"883 Fairview Trail",New Orleans,LA ,"70149",5670,2020-01-29,298,5670,112,5,112,White print/copy paper,$4.99,$24.95,"2020-01",January 
83,Saxe Southam,"6 Pankratz Drive",Baton Rouge,LA ,"70805",5671,2019-09-17,83,5671,112,3,112,White print/copy paper,$4.99,$14.97,"2019-09",September
286,Mead Ghidetti,"26216 Hallows Trail",Evanston,IL ,"60208",5672,2019-12-20,286,5672,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-12",December 
12,Viv Origan,"74771 Del Sol Plaza",Minneapolis,MN ,"55470",5673,2019-09-05,12,5673,112,1,112,White print/copy paper,$4.99,$4.99,"2019-09",September
1,Allistir Rickett,"21979 Crescent Oaks Parkway",Fort Worth,TX ,"76198",5674,2019-07-14,1,5674,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-07",July 
18,Pavia Vanyutin,"30490 Eagan Terrace",Chattanooga,TN ,"37405",5675,2019-11-02,18,5675,112,2,112,White print/copy paper,$4.99,$9.98,"2019-11",November 
377,Twyla De Biasio,"2 Mesta Court",Washington,DC ,"20566",5676,2019-05-02,377,5676,112,1,112,White print/copy paper,$4.99,$4.99,"2019-05",May 
273,Sophey Mixworthy,"3 Daystar Terrace",Des Moines,IA ,"50936",5677,2019-05-13,273,5677,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-05",May 
147,Allys Caldaro,"47 Emmet Drive",El Paso,TX ,"79945",5678,2020-01-06,147,5678,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2020-01",January 
183,Belicia Poytres,"2 Village Green Junction",Gilbert,AZ ,"85297",5679,2019-03-23,183,5679,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-03",March 
249,Poppy Fideler,"78264 Ronald Regan Crossing",Charleston,SC ,"29416",5680,2019-09-23,249,5680,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2019-09",September
166,Toby Palfrie,"7 Eggendart Crossing",Salinas,CA ,"93907",5681,2019-08-27,166,5681,111,3,111,Printer Ink Cartridge,$39.99,$119.97,"2019-08",August  
187,Mord Fison,"5 Corry Parkway",South Lake Tahoe,CA ,"96154",5682,2019-12-20,187,5682,112,7,112,White print/copy paper,$4.99,$34.93,"2019-12",December 
366,Sly Fochs,"1 Farmco Place",Jamaica,NY ,"11470",5683,2019-03-11,366,5683,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-03",March 
228,Hartwell Agronski,"2 Rigney Court",Albany,NY ,"12232",5684,2019-10-06,228,5684,112,3,112,White print/copy paper,$4.99,$14.97,"2019-10",October 
131,Raddie Pawlicki,"8 Calypso Point",Pueblo,CO ,"81005",5685,2019-12-08,131,5685,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-12",December 
120,Tyson Rodmell,"62 Park Meadow Place",Yonkers,NY ,"10705",5686,2019-03-08,120,5686,112,8,112,White print/copy paper,$4.99,$39.92,"2019-03",March 
275,Ariel Leckenby,"58606 Del Mar Way",Cheyenne,WY ,"82007",5687,2019-09-25,275,5687,112,1,112,White print/copy paper,$4.99,$4.99,"2019-09",September
372,Eliot Lampart,"0 Lighthouse Bay Avenue",Atlanta,GA ,"30301",5688,2019-09-05,372,5688,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-09",September
396,Granger O'Gready,"02605 Straubel Way",Kalamazoo,MI ,"49048",5689,2019-05-21,396,5689,112,2,112,White print/copy paper,$4.99,$9.98,"2019-05",May 
191,Bobinette Eads,"5664 Donald Crossing",Glendale,CA ,"91205",5690,2019-06-30,191,5690,112,4,112,White print/copy paper,$4.99,$19.96,"2019-06",June 
72,Ardys Farnon,"82 Maryland Junction",Dayton,OH ,"45432",5691,2019-03-06,72,5691,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-03",March 
28,Elisabetta Kittless,"78 Forest Dale Trail",Honolulu,HI ,"96815",5692,2019-06-10,28,5692,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-06",June 
228,Hartwell Agronski,"2 Rigney Court",Albany,NY ,"12232",5693,2019-08-29,228,5693,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-08",August  
364,Virginia Smewin,"922 Cottonwood Place",Birmingham,AL ,"35242",5694,2019-04-22,364,5694,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-04",April 
2,Stuart Petters,"35097 Sullivan Park",Washington,DC ,"20551",5695,2020-01-13,2,5695,112,1,112,White print/copy paper,$4.99,$4.99,"2020-01",January 
97,Dolorita Bools,"84 Lake View Parkway",Chicago,IL ,"60636",5696,2019-12-31,97,5696,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-12",December 
226,Alvira Domanek,"99 Northfield Circle",Woburn,MA ,"01813",5697,2019-04-18,226,5697,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-04",April 
62,Xever Reuven,"3274 David Lane",Colorado Springs,CO ,"80915",5698,2019-04-14,62,5698,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-04",April 
395,Jarrett Swainger,"74 Sachs Trail",Salt Lake City,UT ,"84199",5699,2019-11-02,395,5699,112,5,112,White print/copy paper,$4.99,$24.95,"2019-11",November 
327,Gunner Grosvener,"51 Grim Center",El Paso,TX ,"88519",5700,2019-11-11,327,5700,112,5,112,White print/copy paper,$4.99,$24.95,"2019-11",November 
202,Frankie Dogg,"651 Oakridge Circle",Fort Worth,TX ,"76121",5701,2019-12-01,202,5701,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-12",December 
385,Burr Freen,"95427 Evergreen Way",Washington,DC ,"20420",5702,2019-08-08,385,5702,112,4,112,White print/copy paper,$4.99,$19.96,"2019-08",August  
317,Liliane Jacmard,"2 Manufacturers Street",Orange,CA ,"92668",5703,2019-03-03,317,5703,112,3,112,White print/copy paper,$4.99,$14.97,"2019-03",March 
23,Darbie McGonigle,"112 Vidon Road",Memphis,TN ,"38143",5704,2019-11-30,23,5704,112,4,112,White print/copy paper,$4.99,$19.96,"2019-11",November 
174,Coop Gorhardt,"3 Graceland Street",Greensboro,NC ,"27425",5705,2019-08-12,174,5705,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-08",August  
396,Granger O'Gready,"02605 Straubel Way",Kalamazoo,MI ,"49048",5706,2019-04-22,396,5706,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-04",April 
151,Tessy Rawlcliffe,"96 Sommers Park",Indianapolis,IN ,"46231",5707,2019-07-04,151,5707,112,7,112,White print/copy paper,$4.99,$34.93,"2019-07",July 
121,Nisse Cunniam,"0 Dennis Pass",Lincoln,NE ,"68531",5708,2019-07-15,121,5708,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-07",July 
151,Tessy Rawlcliffe,"96 Sommers Park",Indianapolis,IN ,"46231",5709,2019-06-09,151,5709,111,3,111,Printer Ink Cartridge,$39.99,$119.97,"2019-06",June 
108,Kaycee Farrin,"6197 Northfield Terrace",Des Moines,IA ,"50320",5710,2019-11-06,108,5710,112,2,112,White print/copy paper,$4.99,$9.98,"2019-11",November 
327,Gunner Grosvener,"51 Grim Center",El Paso,TX ,"88519",5711,2019-05-09,327,5711,112,8,112,White print/copy paper,$4.99,$39.92,"2019-05",May 
373,Letizia Bogges,"96330 Iowa Drive",Atlanta,GA ,"30336",5712,2019-05-11,373,5712,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-05",May 
293,Audre Mathias,"3 Holy Cross Street",Albuquerque,NM ,"87121",5713,2019-11-24,293,5713,112,2,112,White print/copy paper,$4.99,$9.98,"2019-11",November 
98,Sammie Bosworth,"07 Petterle Street",Miami Beach,FL ,"33141",5714,2019-06-09,98,5714,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-06",June 
70,Lark Battaille,"44 Killdeer Way",Sioux Falls,SD ,"57198",5715,2019-11-05,70,5715,112,7,112,White print/copy paper,$4.99,$34.93,"2019-11",November 
54,Gordon Fairnington,"5940 Shopko Center",Las Vegas,NV ,"89130",5716,2019-07-03,54,5716,112,3,112,White print/copy paper,$4.99,$14.97,"2019-07",July 
280,Welbie MacDirmid,"97512 Starling Lane",Brooklyn,NY ,"11215",5717,2020-01-29,280,5717,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2020-01",January 
215,Bronson Gripton,"03611 Bluestem Point",Memphis,TN ,"38188",5718,2019-07-03,215,5718,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-07",July 
119,Linnie Snazel,"256 Basil Avenue",Lubbock,TX ,"79452",5719,2019-11-16,119,5719,111,7,111,Printer Ink Cartridge,$39.99,$279.93,"2019-11",November 
360,Kerr Cleaton,"310 Meadow Ridge Place",New York City,NY ,"10175",5720,2019-03-28,360,5720,112,4,112,White print/copy paper,$4.99,$19.96,"2019-03",March 
313,Sofia Rau,"4668 Trailsway Crossing",Syracuse,NY ,"13210",5721,2019-05-26,313,5721,112,8,112,White print/copy paper,$4.99,$39.92,"2019-05",May 
344,Lexy Rabbage,"7883 Commercial Pass",Greensboro,NC ,"27404",5722,2019-06-04,344,5722,112,5,112,White print/copy paper,$4.99,$24.95,"2019-06",June 
287,Ariadne Tough,"23 Sherman Way",El Paso,TX ,"79911",5723,2019-07-07,287,5723,112,9,112,White print/copy paper,$4.99,$44.91,"2019-07",July 
368,Lian Raft,"15237 Waubesa Way",Kansas City,MO ,"64136",5724,2019-04-02,368,5724,112,6,112,White print/copy paper,$4.99,$29.94,"2019-04",April 
39,Kendre Waterman,"8119 Florence Court",Louisville,KY ,"40280",5725,2019-08-02,39,5725,111,6,111,Printer Ink Cartridge,$39.99,$239.94,"2019-08",August  
278,Grete Bayns,"9611 Garrison Drive",Lexington,KY ,"40591",5726,2019-10-01,278,5726,111,3,111,Printer Ink Cartridge,$39.99,$119.97,"2019-10",October 
292,Valene Stapford,"8083 Dottie Junction",Austin,TX ,"78778",5727,2020-02-13,292,5727,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2020-02",February 
36,Lindsy Denty,"4020 Dexter Way",Hyattsville,MD ,"20784",5728,2020-02-10,36,5728,111,5,111,Printer Ink Cartridge,$39.99,$199.95,"2020-02",February 
4,Brodie Puddle,"517 Menomonie Road",Gilbert,AZ ,"85297",5729,2020-02-07,4,5729,112,4,112,White print/copy paper,$4.99,$19.96,"2020-02",February 
197,Phaedra Tungay,"53559 Melrose Point",Saint Louis,MO ,"63158",5730,2019-11-30,197,5730,112,3,112,White print/copy paper,$4.99,$14.97,"2019-11",November 
173,Phyllida Scannell,"113 Colorado Circle",Jacksonville,FL ,"32220",5731,2019-04-15,173,5731,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2019-04",April 
179,Louis Muneely,"6 Menomonie Lane",Baltimore,MD ,"21265",5732,2019-11-22,179,5732,111,2,111,Printer Ink Cartridge,$39.99,$79.98,"2019-11",November 
256,Hurlee Newby,"52 Waxwing Park",Nashville,TN ,"37228",5733,2019-03-12,256,5733,112,2,112,White print/copy paper,$4.99,$9.98,"2019-03",March 
144,Friedrich Hayden,"4527 Everett Alley",Monticello,MN ,"55585",5734,2020-02-19,144,5734,112,8,112,White print/copy paper,$4.99,$39.92,"2020-02",February 
25,Alisander Schieferstein,"380 Golf Plaza",Tulsa,OK ,"74116",5735,2019-04-29,25,5735,112,4,112,White print/copy paper,$4.99,$19.96,"2019-04",April 
32,Cary Wellan,"07 Becker Junction",Mobile,AL ,"36616",5736,2020-02-08,32,5736,112,3,112,White print/copy paper,$4.99,$14.97,"2020-02",February 
241,Anatola Pounds,"369 Fairview Plaza",Charlotte,NC ,"28299",5737,2019-11-22,241,5737,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-11",November 
15,Merrill Langstaff,"3212 Butternut Plaza",Richmond,VA ,"23220",5738,2019-10-25,15,5738,112,9,112,White print/copy paper,$4.99,$44.91,"2019-10",October 
337,Nev Farraway,"93418 Colorado Trail",Naperville,IL ,"60567",5739,2019-06-06,337,5739,112,1,112,White print/copy paper,$4.99,$4.99,"2019-06",June 
167,Ninon McElory,"22 Oak Valley Road",Grand Forks,ND ,"58207",5740,2019-07-02,167,5740,111,9,111,Printer Ink Cartridge,$39.99,$359.91,"2019-07",July 
374,Meryl Toft,"0420 8th Pass",Lexington,KY ,"40596",5741,2019-06-20,374,5741,112,9,112,White print/copy paper,$4.99,$44.91,"2019-06",June 
29,Thekla Strudwick,"4088 Declaration Crossing",Phoenix,AZ ,"85030",5742,2019-07-18,29,5742,111,4,111,Printer Ink Cartridge,$39.99,$159.96,"2019-07",July 
263,Ketty Northrop,"76500 Warner Place",North Las Vegas,NV ,"89036",5743,2019-12-07,263,5743,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-12",December 
170,Cybil Couser,"95 Tennyson Park",Denton,TX ,"76210",5744,2019-05-25,170,5744,112,5,112,White print/copy paper,$4.99,$24.95,"2019-05",May 
25,Alisander Schieferstein,"380 Golf Plaza",Tulsa,OK ,"74116",5745,2020-01-25,25,5745,111,1,111,Printer Ink Cartridge,$39.99,$39.99,"2020-01",January 
35,Martie Kinsey,"523 Pierstorff Avenue",Arlington,VA ,"22205",5746,2019-06-30,35,5746,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-06",June 
65,Carry Dugdale,"553 Moose Lane",Norwalk,CT ,"06854",5747,2020-01-08,65,5747,112,2,112,White print/copy paper,$4.99,$9.98,"2020-01",January 
11,Elise Milan,"40 Duke Lane",Las Vegas,NV ,"89166",5748,2019-09-26,11,5748,111,8,111,Printer Ink Cartridge,$39.99,$319.92,"2019-09",September
2,Stuart Petters,"35097 Sullivan Park",Washington,DC ,"20551",5749,2020-01-24,2,5749,112,5,112,White print/copy paper,$4.99,$24.95,"2020-01",January 
383,Corinne Rysdale,"771 Porter Circle",Fairbanks,AK ,"99790",5750,2019-09-17,383,5750,112,3,112,White print/copy paper,$4.99,$14.97,"2019-09",September
